date,symbol,open,high,low,close,volume
2024-01-04,CSI032,34.555,35.1258,34.2333,34.8018,223512
2024-01-04,CSI033,36.4842,37.3108,35.9604,36.7828,186791
2024-01-04,CSI034,36.5459,37.3193,36.1685,36.9379,142631
2024-01-04,CSI035,36.3127,37.7852,35.7028,37.161,127010
2024-01-04,CSI036,36.5301,37.4459,36.2197,37.1304,134453
2024-01-04,CSI037,37.9719,38.4692,37.6268,38.1228,246375
2024-01-04,CSI038,38.3856,38.6885,38.0391,38.3417,133802
2024-01-04,CSI039,38.2934,38.7136,37.9835,38.4028,181618
2024-01-04,CSI040,40.0014,40.7561,39.5027,40.2542,126825
2024-01-04,CSI041,40.2332,40.5703,39.8779,40.2149,193812
2024-01-04,CSI042,40.348,40.5907,40.2058,40.4481,184129
2024-01-04,CSI043,40.7917,41.0592,40.5689,40.8362,102374
2024-01-04,CSI044,40.736,41.7868,40.2608,41.3049,275948
2024-01-04,CSI045,41.2933,42.3996,40.7618,41.8608,286575
2024-01-04,CSI046,43.378,43.8081,42.8391,43.2681,208646
2024-01-04,CSI047,42.9142,43.4077,41.7277,42.2132,124567
2024-01-05,CSI000,17.2791,18.1098,16.9315,17.7527,222144
2024-01-05,CSI001,18.7029,18.9877,18.509,18.793,139954
2024-01-05,CSI002,18.1356,18.5184,17.9197,18.3005,219279
2024-01-05,CSI003,20.2988,20.7086,20.0682,20.4759,164742
2024-01-05,CSI004,19.3784,19.5704,19.1604,19.3522,147848
2024-01-05,CSI005,21.1761,21.6663,20.9684,21.4558,187021
2024-01-05,CSI006,22.2919,22.6236,21.4314,21.7551,115875
2024-01-05,CSI007,21.3166,22.0422,20.954,21.6735,163143
2024-01-05,CSI008,22.3347,22.6289,21.7772,22.0679,335563
2024-01-05,CSI009,23.2518,23.6204,23.0548,23.422,151920
2024-01-05,CSI010,23.337,23.5572,22.9812,23.2001,141291
2024-01-05,CSI011,24.0337,24.4745,23.8298,24.2686,203995
2024-01-05,CSI012,24.6589,25.1598,24.3775,24.8759,122138
2024-01-05,CSI013,25.5872,25.8855,25.3604,25.6581,119254
2024-01-05,CSI014,26.0771,26.4259,25.8703,26.2179,128675
2024-01-05,CSI015,25.6926,25.9245,25.1967,25.4261,161229
2024-01-05,CSI016,27.6318,28.4642,27.2589,28.0851,117862
2024-01-05,CSI017,27.0395,27.4941,26.8489,27.3017,132191
2024-01-05,CSI018,27.6965,27.9217,27.2162,27.4393,95104
2024-01-05,CSI019,28.9782,29.4833,28.7758,29.2788,110182
2024-01-05,CSI020,28.9925,29.5227,28.7473,29.275,124251
2024-01-05,CSI021,29.4831,29.8635,28.7628,29.1387,116917
2024-01-05,CSI022,29.3075,29.8625,28.1398,28.683,125688
2024-01-05,CSI023,29.0949,29.6287,28.7421,29.2737,197152
2024-01-05,CSI024,31.4502,31.8258,30.8627,31.2357,128886
2024-01-05,CSI025,31.6137,32.1391,30.3096,30.8219,220593
2024-01-05,CSI026,31.4,31.5685,31.0462,31.2137,211868
2024-01-05,CSI027,32.3134,32.4816,32.0464,32.2141,151523
2024-01-05,CSI028,33.1189,33.7539,31.7526,32.3733,174112
2024-01-05,CSI029,33.83,35.617,33.1082,34.873,303462
2024-01-05,CSI030,33.1345,33.6519,32.7868,33.3025,127969
2024-01-05,CSI031,34.2556,34.8714,33.9509,34.564,263493
2024-01-05,CSI032,34.8269,35.3163,33.9056,34.3888,254833
2024-01-05,CSI033,36.662,37.1107,36.4233,36.8706,181086
2024-01-05,CSI034,36.9375,37.3343,36.2715,36.6654,130037
2024-01-05,CSI035,37.0502,37.5607,35.9062,36.4079,123063
2024-01-05,CSI036,37.1519,38.1894,36.7218,37.7524,142644
2024-01-05,CSI037,38.137,38.2844,37.9135,38.0606,222254
2024-01-05,CSI038,38.4943,38.9431,37.5581,38.0011,177279
2024-01-05,CSI039,38.4528,38.7604,38.0552,38.3621,213828
2024-01-05,CSI040,40.1909,40.9525,38.4803,39.2236,133798
2024-01-05,CSI041,40.2502,40.6545,39.9098,40.3136,158918
2024-01-05,CSI042,40.5424,41.0317,40.1555,40.6438,177931
2024-01-05,CSI043,40.8904,41.1274,40.6272,40.864,98625
2024-01-05,CSI044,41.3476,41.5896,41.0836,41.3256,201700
2024-01-05,CSI045,41.9467,43.0273,41.3422,42.416,245608
2024-01-05,CSI046,43.1847,43.4556,42.9927,43.2632,222116
2024-01-05,CSI047,42.1879,42.6352,41.321,41.7639,128176
2024-01-08,CSI000,17.7767,17.9762,17.3899,17.5872,189389
2024-01-08,CSI001,18.8316,19.031,18.2757,18.4714,156181
2024-01-08,CSI002,18.3298,18.4264,18.113,18.209,201447
2024-01-08,CSI003,20.476,20.7382,20.3425,20.6039,170662
2024-01-08,CSI004,19.3133,19.5256,18.9788,19.1897,145517
2024-01-08,CSI005,21.4261,21.5319,21.3014,21.4071,174728
2024-01-08,CSI006,21.7358,22.1817,21.5391,21.9828,105504
2024-01-08,CSI007,21.7193,21.919,21.2961,21.4938,155802
2024-01-08,CSI008,22.0907,22.3743,21.8722,22.1552,308422
2024-01-08,CSI009,23.4769,23.9972,23.2401,23.7576,137031
2024-01-08,CSI010,23.2013,23.5311,22.4309,22.7543,155082
2024-01-08,CSI011,24.2247,24.7902,23.9382,24.5005,191280
2024-01-08,CSI012,24.9596,25.3741,24.6478,25.061,126889
2024-01-08,CSI013,25.6561,25.9137,25.1479,25.403,123142
2024-01-08,CSI014,26.2275,26.5477,25.586,25.9022,141535
2024-01-08,CSI015,25.4567,25.7919,24.7466,25.0768,183043
2024-01-08,CSI016,28.1439,28.4201,27.3969,27.6684,121461
2024-01-08,CSI017,27.2425,27.943,26.8716,27.5677,114708
2024-01-08,CSI018,27.3838,27.818,26.5595,26.9875,128581
2024-01-08,CSI019,29.312,29.7345,29.0598,29.4808,95216
2024-01-08,CSI020,29.2363,29.4921,28.6549,28.9078,149682
2024-01-08,CSI021,29.1148,29.4592,28.4538,28.7944,133381
2024-01-08,CSI022,28.6814,29.7218,28.2285,29.2599,117275
2024-01-08,CSI023,29.302,29.9792,28.9418,29.6152,219639
2024-01-08,CSI024,31.1596,31.2741,31.0598,31.1743,114462
2024-01-08,CSI025,30.8023,30.949,30.506,30.6519,163948
2024-01-08,CSI026,31.1806,31.8326,30.8405,31.4891,177872
2024-01-08,CSI027,32.2529,32.4939,31.6607,31.899,188001
2024-01-08,CSI028,32.5446,32.6938,32.1187,32.2667,134948
2024-01-08,CSI029,34.833,35.2143,34.2983,34.6779,266478
2024-01-08,CSI030,33.3892,34.1515,32.9117,33.67,152800
2024-01-08,CSI031,34.5345,35.118,34.2566,34.8377,266254
2024-01-08,CSI032,34.4214,34.7417,33.8271,34.1448,263165
2024-01-08,CSI033,36.9256,37.2914,35.985,36.345,176348
2024-01-08,CSI034,36.6858,36.9497,36.1992,36.4615,125222
2024-01-08,CSI035,36.396,36.6274,36.0706,36.3013,119988
2024-01-08,CSI036,37.7685,38.1584,37.5103,37.8993,113954
2024-01-08,CSI037,38.179,38.7727,37.7618,38.3536,239235
2024-01-08,CSI038,38.1077,38.2881,37.7215,37.901,158647
2024-01-08,CSI039,38.3589,38.9254,38.0811,38.6455,220270
2024-01-08,CSI040,39.1628,39.3742,38.8509,39.0617,105761
2024-01-08,CSI041,40.2627,40.6974,39.5302,39.9617,196797
2024-01-08,CSI042,40.4949,41.058,40.2099,40.771,196629
2024-01-08,CSI043,41.0096,41.8861,40.5741,41.446,137995
2024-01-08,CSI044,41.4258,41.6696,40.807,41.0486,258497
2024-01-08,CSI045,42.3634,43.0287,42.013,42.6757,261765
2024-01-08,CSI046,43.2364,43.4865,42.7141,42.9626,209224
2024-01-08,CSI047,41.6938,43.7099,40.8864,42.8796,162723
2024-01-09,CSI000,17.6512,17.829,17.2405,17.4159,180760
2024-01-09,CSI001,18.4556,18.6362,18.1,18.2789,123188
2024-01-09,CSI002,18.1495,18.7477,17.901,18.4944,208120
2024-01-09,CSI003,20.5516,20.9988,20.3777,20.8227,160811
2024-01-09,CSI004,19.1322,19.4259,18.5205,18.8093,160898
2024-01-09,CSI005,21.4275,22.2916,21.029,21.8845,214417
2024-01-09,CSI006,21.9437,22.3586,21.7416,22.1546,110315
2024-01-09,CSI007,21.483,21.8313,21.2623,21.6093,160536
2024-01-09,CSI008,22.1356,22.5751,21.9097,22.347,324890
2024-01-09,CSI009,23.8073,24.3441,23.4715,24.0055,151105
2024-01-09,CSI010,22.7241,23.4646,22.4501,23.185,171156
2024-01-09,CSI011,24.6038,24.9723,23.5246,23.8823,279653
2024-01-09,CSI012,25.0189,25.7547,24.6498,25.3803,121964
2024-01-09,CSI013,25.2855,25.8122,24.1946,24.7093,155534
2024-01-09,CSI014,25.8863,26.0004,25.6862,25.7999,129557
2024-01-09,CSI015,25.1183,25.2192,24.9116,25.012,157575
2024-01-09,CSI016,27.6606,28.776,27.1845,28.2892,121930
2024-01-09,CSI017,27.6289,27.8187,27.5079,27.6973,135108
2024-01-09,CSI018,27.0029,27.273,26.8596,27.129,85845
2024-01-09,CSI019,29.4364,30.5323,29.0302,30.1168,113898
2024-01-09,CSI020,28.8557,29.0798,28.6473,28.8713,131550
2024-01-09,CSI021,28.8395,29.2672,27.9362,28.3567,122714
2024-01-09,CSI022,29.2908,29.8121,29.0372,29.5562,104624
2024-01-09,CSI023,29.7055,30.251,29.3675,29.9107,223206
2024-01-09,CSI024,31.1622,31.5657,30.4398,30.8391,133423
2024-01-09,CSI025,30.6227,31.4546,30.2979,31.1245,191176
2024-01-09,CSI026,31.5238,31.8243,30.8569,31.1538,244549
2024-01-09,CSI027,31.7815,32.4669,31.4853,32.1671,188131
2024-01-09,CSI028,32.2692,33.4264,31.7804,32.9276,164994
2024-01-09,CSI029,34.681,35.2287,33.6469,34.1868,262515
2024-01-09,CSI030,33.6899,34.0988,33.3749,33.783,149193
2024-01-09,CSI031,34.8297,34.9842,34.6537,34.8082,251491
2024-01-09,CSI032,34.1781,34.6082,33.4536,33.8799,234849
2024-01-09,CSI033,36.2561,36.6718,35.4947,35.9063,175633
2024-01-09,CSI034,36.4419,36.8979,35.4619,35.9112,137839
2024-01-09,CSI035,36.3327,37.0615,35.8981,36.6234,124242
2024-01-09,CSI036,37.8721,39.3096,37.2681,38.6925,151354
2024-01-09,CSI037,38.3701,38.686,37.7989,38.1126,268571
2024-01-09,CSI038,37.8819,38.1414,37.3986,37.6566,164363
2024-01-09,CSI039,38.4984,39.1979,38.0908,38.7872,183479
2024-01-09,CSI040,39.0274,39.7625,38.6311,39.3628,130275
2024-01-09,CSI041,39.8605,40.9866,39.3789,40.4974,209708
2024-01-09,CSI042,40.7783,41.418,40.3645,41.002,192594
2024-01-09,CSI043,41.3526,41.7415,41.046,41.4344,116119
2024-01-09,CSI044,41.0615,41.5124,40.3422,40.79,243027
2024-01-09,CSI045,42.6236,43.1764,42.2105,42.762,228067
2024-01-09,CSI046,42.9535,44.517,42.2482,43.7978,273023
2024-01-09,CSI047,42.9238,43.555,41.6245,42.2457,162638
2024-01-10,CSI000,17.4093,17.7128,16.7566,17.0539,222684
2024-01-10,CSI001,18.3074,18.5059,17.9525,18.1493,128947
2024-01-10,CSI002,18.4515,18.6173,18.2873,18.4531,189907
2024-01-10,CSI003,20.802,21.1126,20.0007,20.3039,185721
2024-01-10,CSI004,18.7372,18.9397,18.6269,18.8288,113324
2024-01-10,CSI005,21.8441,22.1711,21.0588,21.3789,196081
2024-01-10,CSI006,22.0707,22.4709,21.2721,21.6649,119479
2024-01-10,CSI007,21.4983,21.9792,21.279,21.7573,157526
2024-01-10,CSI008,22.4299,23.1061,22.0465,22.7178,375728
2024-01-10,CSI009,24.0168,24.2375,23.6281,23.8472,149326
2024-01-10,CSI010,23.203,23.4948,22.4371,22.7229,156404
2024-01-10,CSI011,23.9058,24.1443,23.5577,23.7952,206045
2024-01-10,CSI012,25.4128,25.5893,25.1845,25.3606,104338
2024-01-10,CSI013,24.7047,25.1794,24.4024,24.875,105593
2024-01-10,CSI014,25.7688,26.1072,25.1437,25.4783,133991
2024-01-10,CSI015,25.0705,25.4113,24.2047,24.5382,147862
2024-01-10,CSI016,28.253,28.634,27.5123,27.8883,116496
2024-01-10,CSI017,27.6469,27.8814,27.2452,27.4783,124884
2024-01-10,CSI018,27.2514,27.7017,25.9152,26.3506,142864
2024-01-10,CSI019,30.1181,30.5206,29.3659,29.7636,106853
2024-01-10,CSI020,29.0083,29.2873,28.7986,29.077,131893
2024-01-10,CSI021,28.2933,28.5728,27.7789,28.056,113079
2024-01-10,CSI022,29.5447,29.763,29.4001,29.6181,95889
2024-01-10,CSI023,29.8763,30.0751,29.7814,29.9799,186471
2024-01-10,CSI024,30.749,30.9777,30.3652,30.5927,111242
2024-01-10,CSI025,31.243,31.7725,30.102,30.6209,212007
2024-01-10,CSI026,31.1827,31.3265,30.9423,31.0857,234892
2024-01-10,CSI027,32.1802,32.6148,31.3461,31.7753,193243
2024-01-10,CSI028,32.9348,33.7305,31.0906,31.8604,170585
2024-01-10,CSI029,34.2143,34.6349,33.9055,34.325,241238
2024-01-10,CSI030,33.7603,33.9636,33.3788,33.5811,151758
2024-01-10,CSI031,34.6902,35.1605,34.5015,34.9702,248045
2024-01-10,CSI032,33.823,34.1245,33.3036,33.6031,213957
2024-01-10,CSI033,35.8506,36.338,35.5343,36.0201,154318
2024-01-10,CSI034,35.9048,36.498,34.6246,35.2063,142681
2024-01-10,CSI035,36.6516,36.9662,36.2047,36.5182,106412
2024-01-10,CSI036,38.6496,39.2781,37.2459,37.8616,152857
2024-01-10,CSI037,38.1564,38.5896,36.9885,37.4132,301704
2024-01-10,CSI038,37.7132,38.0557,37.2186,37.5597,146628
2024-01-10,CSI039,38.8216,39.2993,37.9337,38.4063,204444
2024-01-10,CSI040,39.2718,39.6881,38.9408,39.3564,111109
2024-01-10,CSI041,40.4598,40.7353,40.2861,40.5612,203281
2024-01-10,CSI042,41.0983,41.2838,40.7814,40.9663,171245
2024-01-10,CSI043,41.3534,41.8116,41.0643,41.5214,106046
2024-01-10,CSI044,40.8072,41.2138,40.0049,40.4075,247258
2024-01-10,CSI045,42.6407,42.858,42.3747,42.5917,265652
2024-01-10,CSI046,43.853,44.4139,42.4663,43.0165,250615
2024-01-10,CSI047,42.3233,42.8093,41.4473,41.9287,124383
2024-01-11,CSI000,17.0509,17.1905,16.9147,17.0543,168352
2024-01-11,CSI001,18.1587,18.7472,17.9251,18.509,159752
2024-01-11,CSI002,18.4127,18.6147,17.9457,18.1449,235469
2024-01-11,CSI003,20.2871,20.3754,20.1948,20.2832,145248
2024-01-11,CSI004,18.798,19.1367,18.6048,18.942,135964
2024-01-11,CSI005,21.3556,21.7584,21.1174,21.5183,168552
2024-01-11,CSI006,21.724,21.8485,21.5978,21.7224,94227
2024-01-11,CSI007,21.7944,22.1232,21.6394,21.967,153510
2024-01-11,CSI008,22.697,22.8171,22.5928,22.7128,289744
2024-01-11,CSI009,23.7669,24.0442,23.5604,23.8371,153264
2024-01-11,CSI010,22.6915,23.2081,22.4063,22.9201,157755
2024-01-11,CSI011,23.854,24.3382,23.5694,24.0512,208133
2024-01-11,CSI012,25.3404,25.6946,24.7442,25.095,120878
2024-01-11,CSI013,24.9483,25.8753,24.5459,25.4646,142432
2024-01-11,CSI014,25.4916,26.0077,24.3986,24.9029,145996
2024-01-11,CSI015,24.4662,25.056,24.2183,24.8047,159523
2024-01-11,CSI016,27.8157,28.2401,26.9306,27.3478,129768
2024-01-11,CSI017,27.4913,27.9516,27.208,27.6665,125757
2024-01-11,CSI018,26.3802,26.7148,25.5107,25.8385,114473
2024-01-11,CSI019,29.663,30.1281,29.3909,29.8543,97064
2024-01-11,CSI020,29.1183,29.6983,28.7466,29.324,133144
2024-01-11,CSI021,28.0471,28.2154,27.7148,27.8821,112550
2024-01-11,CSI022,29.6703,29.8764,29.3964,29.6021,89797
2024-01-11,CSI023,29.9142,30.6565,29.5742,30.3119,214330
2024-01-11,CSI024,30.6428,30.9784,30.0889,30.4221,127112
2024-01-11,CSI025,30.7543,32.2923,30.1243,31.6441,271596
2024-01-11,CSI026,30.9842,32.4589,30.3806,31.8386,253585
2024-01-11,CSI027,31.724,32.2475,31.4745,31.9959,179297
2024-01-11,CSI028,31.8277,32.6689,31.4367,32.2725,150569
2024-01-11,CSI029,34.3418,34.8551,33.2747,33.7796,250869
2024-01-11,CSI030,33.4758,34.0076,33.2726,33.8025,169308
2024-01-11,CSI031,35.113,36.0775,32.5802,33.5003,375572
2024-01-11,CSI032,33.67,33.9538,33.0098,33.2905,225535
2024-01-11,CSI033,36.0829,36.5291,34.9794,35.4173,175984
2024-01-11,CSI034,35.1191,35.3543,34.7225,34.9566,126168
2024-01-11,CSI035,36.5596,37.2381,36.2608,36.9362,122868
2024-01-11,CSI036,37.9396,38.2491,37.2223,37.5284,143624
2024-01-11,CSI037,37.432,37.7447,36.9642,37.2756,224668
2024-01-11,CSI038,37.4969,37.8222,36.9937,37.3174,152106
2024-01-11,CSI039,38.3772,38.5529,38.1957,38.3713,170919
2024-01-11,CSI040,39.3873,39.8065,39.0184,39.4371,112381
2024-01-11,CSI041,40.5395,40.7795,40.3767,40.6164,193481
2024-01-11,CSI042,40.9427,41.4051,40.6814,41.1425,180124
2024-01-11,CSI043,41.5665,42.324,41.2024,41.9565,120294
2024-01-11,CSI044,40.4025,40.6836,40.1216,40.4027,204711
2024-01-11,CSI045,42.6497,43.4289,40.8814,41.6422,273546
2024-01-11,CSI046,42.9337,43.2711,42.6908,43.0276,230098
2024-01-11,CSI047,41.745,42.3307,41.4559,42.0395,136100
2024-01-12,CSI000,17.0505,17.2236,16.9556,17.1282,167543
2024-01-12,CSI001,18.5105,18.7843,18.3248,18.5976,120375
2024-01-12,CSI002,18.189,18.2317,18.0992,18.1419,163302
2024-01-12,CSI003,20.3146,20.5729,20.1893,20.4467,126311
2024-01-12,CSI004,18.8458,19.0145,18.5898,18.7577,144100
2024-01-12,CSI005,21.4863,21.6105,21.2631,21.3868,180964
2024-01-12,CSI006,21.6259,22.4107,21.3675,22.146,109749
2024-01-12,CSI007,21.9738,22.3443,21.7995,22.1684,143831
2024-01-12,CSI008,22.7291,23.7114,22.2973,23.2693,406719
2024-01-12,CSI009,23.8842,24.0661,23.3906,23.57,134619
2024-01-12,CSI010,22.9719,23.1152,22.7276,22.8703,130861
2024-01-12,CSI011,24.0485,24.4916,23.8212,24.2623,222934
2024-01-12,CSI012,25.0948,25.7862,24.7767,25.4634,137759
2024-01-12,CSI013,25.4973,25.6723,25.1167,25.2903,99318
2024-01-12,CSI014,24.9376,26.396,24.338,25.7763,188536
2024-01-12,CSI015,24.7339,25.399,24.483,25.144,177935
2024-01-12,CSI016,27.3208,28.01,27.0647,27.7498,108201
2024-01-12,CSI017,27.591,28.0278,26.493,26.9192,149467
2024-01-12,CSI018,25.7987,26.4139,25.4997,26.1113,115121
2024-01-12,CSI019,29.8738,30.357,28.895,29.37,109312
